ImageNumber	ObjectNumber	FileName_CellLabels	FileName_DNA	FileName_NucleiLabels	FileName_PLA	FileName_PLALabels	PathName_CellLabels	PathName_DNA	PathName_NucleiLabels	PathName_PLA	PathName_PLALabels	AreaShape_Area	AreaShape_BoundingBoxArea	AreaShape_BoundingBoxMaximum_X	AreaShape_BoundingBoxMaximum_Y	AreaShape_BoundingBoxMinimum_X	AreaShape_BoundingBoxMinimum_Y	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Compactness	AreaShape_ConvexArea	AreaShape_Eccentricity	AreaShape_EquivalentDiameter	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MeanRadius	AreaShape_MedianRadius	AreaShape_MinFeretDiameter	AreaShape_MinorAxisLength	AreaShape_Orientation	AreaShape_Perimeter	AreaShape_Solidity
3	1	Well_3_cells_labels.tiff	Well_3_C0.tif	Well_3_nuclei_labels.tiff	Well_3_C1.tif	Well_3_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	594	814	98	22	61	0	78.42929292929293	8.469696969696969	1.2914662611498842	615	0.7908886801868343	27.500987065425246	1	0.7297297297297297	0.7743136852136029	36.176763457464496	36.49657518178932	10.770329614269007	4.2358879109734575	4.0	21.0	22.138733760158807	-85.81160769600596	98.18376618407356	0.9658536585365853
3	2	Well_3_cells_labels.tiff	Well_3_C0.tif	Well_3_nuclei_labels.tiff	Well_3_C1.tif	Well_3_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1451	2058	469	194	420	152	444.5685733976568	171.1750516884907	1.1376136439758768	1491	0.5895062060753818	42.982212360588434	1	0.7050534499514092	0.8790330577480354	48.18240614547515	48.83646178829912	18.867962264113206	7.0385525999567395	6.324555320336759	39.22322702763681	38.920005760052625	70.88826663330285	144.02438661763952	0.9731723675385647
3	3	Well_3_cells_labels.tiff	Well_3_C0.tif	Well_3_nuclei_labels.tiff	Well_3_C1.tif	Well_3_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	907	1400	242	225	202	190	223.8732083792723	204.95810363836824	1.359247467510069	978	0.6381052637237645	33.982764264767994	1	0.6478571428571429	0.7357012051910203	39.84435599071354	39.11521443121589	13.892443989449804	5.18634509896721	4.47213595499958	30.016405770588445	30.678127479381416	65.54689022552161	124.46803743153546	0.9274028629856851
3	4	Well_3_cells_labels.tiff	Well_3_C0.tif	Well_3_nuclei_labels.tiff	Well_3_C1.tif	Well_3_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1765	2332	418	233	365	189	391.83342776203966	211.55240793201133	1.1307789771766772	1798	0.6778050527235228	47.40535620009159	1	0.7568610634648371	0.8843461190769523	55.41445482655878	55.154328932550705	20.248456731316587	7.758920698696511	7.0	40.30508652763321	40.743016203229395	-61.49231000087066	158.36753236814712	0.9816462736373749
3	5	Well_3_cells_labels.tiff	Well_3_C0.tif	Well_3_nuclei_labels.tiff	Well_3_C1.tif	Well_3_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1054	1444	172	231	134	193	152.8785578747628	211.97912713472485	1.1605720239771407	1091	0.700588785985639	36.63324282875953	1	0.7299168975069252	0.8616440680459626	43.59473917533225	43.41658669218482	15.620499351813308	5.953458719718186	5.385164807134504	31.46966194037536	31.1076905594954	-44.23855680761718	123.9827560572969	0.9660861594867094
3	6	Well_3_cells_labels.tiff	Well_3_C0.tif	Well_3_nuclei_labels.tiff	Well_3_C1.tif	Well_3_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1346	1800	296	235	256	190	276.5326894502229	212.72139673105497	1.1528222033616697	1401	0.516665103714543	41.397831189731775	1	0.7477777777777778	0.8674364503771398	44.9295164366595	46.238512086787566	18.973665961010276	6.846674190720527	6.0	38.04234482783626	38.468093907998366	14.472571368827627	139.63961030678928	0.9607423269093505
3	7	Well_3_cells_labels.tiff	Well_3_C0.tif	Well_3_nuclei_labels.tiff	Well_3_C1.tif	Well_3_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	5570	9600	303	320	207	220	249.7822262118492	264.7305206463196	1.9378409501071845	6533	0.4072747541613278	84.21368216729901	1	0.5802083333333333	0.516038222819416	93.6120441028479	103.24727599312246	28.635642126552707	9.918205938424666	9.055385138137417	88.20322150592726	85.49641208253878	16.54715708687065	368.2914139223983	0.852594520128578
3	8	Well_3_cells_labels.tiff	Well_3_C0.tif	Well_3_nuclei_labels.tiff	Well_3_C1.tif	Well_3_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	3479	5624	213	283	137	209	175.8651911468813	246.53894797355562	1.6875893039661247	3956	0.8214130772575288	66.55524304015148	1	0.6185988620199147	0.5925612337372773	91.66030613723791	87.96590248499699	21.0	8.29463305555046	7.810249675906654	56.177714005961036	52.27696372444069	-50.205207449092384	271.6223663640862	0.8794236602628918
3	9	Well_3_cells_labels.tiff	Well_3_C0.tif	Well_3_nuclei_labels.tiff	Well_3_C1.tif	Well_3_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	2525	4026	61	317	0	251	26.96752475247525	286.1390099009901	1.5000473596263946	2772	0.8272555211266884	56.700351413869434	1	0.6271733730750124	0.6666456186083768	78.37479079751725	75.43208866258443	19.6468827043885	7.5024501016092175	7.0	46.23613395373311	44.03298464673248	44.050612556261655	218.16652224137044	0.9108946608946609
3	10	Well_3_cells_labels.tiff	Well_3_C0.tif	Well_3_nuclei_labels.tiff	Well_3_C1.tif	Well_3_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1093	1435	217	312	182	271	198.88655077767612	292.05489478499544	1.166330229489616	1144	0.528475544479426	37.3048364477789	1	0.7616724738675958	0.8573901067775617	40.608601269706085	40.311288741492746	16.55294535724685	6.195513010386733	5.385164807134504	34.0	34.47461216906471	7.08474583687379	126.5685424949238	0.9554195804195804
