ImageNumber	ObjectNumber	FileName_CellLabels	FileName_DNA	FileName_NucleiLabels	FileName_PLA	FileName_PLALabels	PathName_CellLabels	PathName_DNA	PathName_NucleiLabels	PathName_PLA	PathName_PLALabels	AreaShape_Area	AreaShape_BoundingBoxArea	AreaShape_BoundingBoxMaximum_X	AreaShape_BoundingBoxMaximum_Y	AreaShape_BoundingBoxMinimum_X	AreaShape_BoundingBoxMinimum_Y	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Compactness	AreaShape_ConvexArea	AreaShape_Eccentricity	AreaShape_EquivalentDiameter	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MeanRadius	AreaShape_MedianRadius	AreaShape_MinFeretDiameter	AreaShape_MinorAxisLength	AreaShape_Orientation	AreaShape_Perimeter	AreaShape_Solidity
5	1	Well_5_cells_labels.tiff	Well_5_C0.tif	Well_5_nuclei_labels.tiff	Well_5_C1.tif	Well_5_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	986	1404	351	27	299	0	321.6551724137931	10.426977687626774	1.422058958436982	1021	0.8664019526031204	35.43182455235505	1	0.7022792022792023	0.7032057243949457	51.82663940555714	52.49761899362675	13.152946437965905	5.09889250350016	5.0	26.0	25.879488849004808	-78.31572300284452	132.74011537017762	0.9657198824681684
5	2	Well_5_cells_labels.tiff	Well_5_C0.tif	Well_5_nuclei_labels.tiff	Well_5_C1.tif	Well_5_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1532	2025	298	55	253	10	275.4804177545692	31.48302872062663	1.121734734499482	1579	0.3094725901168798	44.16563123667847	1	0.7565432098765432	0.8914763617854804	45.39107583829953	45.35416188179427	20.09975124224178	7.403177648698451	6.4031242374328485	42.71191510934264	43.162753647486724	49.712251830239346	146.95331880577405	0.9702343255224826
5	3	Well_5_cells_labels.tiff	Well_5_C0.tif	Well_5_nuclei_labels.tiff	Well_5_C1.tif	Well_5_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1154	1462	225	51	182	17	203.2738301559792	33.606585788561524	1.0944767418781984	1183	0.6158355146837041	38.33168969174693	1	0.7893296853625171	0.9136786207845132	43.25068546296797	42.44997055358225	17.0	6.450635579696669	5.830951894845301	33.0	34.07612291869683	80.91003012454877	125.9827560572969	0.9754860524091293
5	4	Well_5_cells_labels.tiff	Well_5_C0.tif	Well_5_nuclei_labels.tiff	Well_5_C1.tif	Well_5_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1227	1848	354	70	312	26	333.7155664221679	47.26976365118174	1.3208652443075197	1316	0.7714719685620754	39.525497104907416	1	0.663961038961039	0.757079500963221	50.19815354916535	48.91829923454004	15.231546211727817	5.908314442681832	5.385164807134504	32.810664550810344	31.93924341476833	43.446930960693415	142.71067811865476	0.932370820668693
5	5	Well_5_cells_labels.tiff	Well_5_C0.tif	Well_5_nuclei_labels.tiff	Well_5_C1.tif	Well_5_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	964	1189	261	69	220	40	239.6286307053942	53.6441908713693	1.1349444733680358	998	0.7252612259845921	35.03431062722223	1	0.8107653490328006	0.8811003740406985	42.39682031430339	41.0	14.317821063276353	5.6930769712665406	5.0	28.0	29.189099398433356	-88.93322740016747	117.25483399593904	0.9659318637274549
5	6	Well_5_cells_labels.tiff	Well_5_C0.tif	Well_5_nuclei_labels.tiff	Well_5_C1.tif	Well_5_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	2595	3850	341	123	291	46	315.75414258188823	84.62042389210019	1.4088070205087395	2778	0.8736249370491824	57.480923953845306	1	0.674025974025974	0.7098204263908952	83.89203529909322	78.16009211867653	19.6468827043885	7.9333129889538805	7.280109889280518	40.24664523696588	40.82185656366657	16.628085945034726	214.3380951166243	0.9341252699784017
5	7	Well_5_cells_labels.tiff	Well_5_C0.tif	Well_5_nuclei_labels.tiff	Well_5_C1.tif	Well_5_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1391	1800	305	155	275	95	288.29115744069014	125.65132997843278	1.366800816325146	1459	0.893330199244787	42.084156243491584	1	0.7727777777777778	0.7316355009859108	63.42905385590195	59.53990258641679	14.035668847618199	5.91899830022478	5.385164807134504	28.232000635318276	28.50507291486553	4.367742842980093	154.5685424949238	0.9533927347498287
5	8	Well_5_cells_labels.tiff	Well_5_C0.tif	Well_5_nuclei_labels.tiff	Well_5_C1.tif	Well_5_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1872	2432	378	169	340	105	356.9604700854701	138.11217948717947	1.2388127502059822	1926	0.8259235083993138	48.821147341538634	1	0.7697368421052632	0.8072244976762841	65.51130369910473	63.953107821277925	18.384776310850235	7.374677659729545	6.854101966249685	36.405361122660736	36.9341062989935	7.237220581334474	170.71067811865478	0.9719626168224299
5	9	Well_5_cells_labels.tiff	Well_5_C0.tif	Well_5_nuclei_labels.tiff	Well_5_C1.tif	Well_5_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1605	2145	303	222	264	167	282.9501557632399	194.34766355140187	1.1777704885976485	1651	0.7482630147603353	45.20563537104568	1	0.7482517482517482	0.8490618585550425	55.57081470158901	55.31726674375732	18.24828759089466	7.207969703577925	6.4031242374328485	36.38034375544994	36.86579996558617	-8.731126998030152	154.12489168102783	0.9721380981223501
5	10	Well_5_cells_labels.tiff	Well_5_C0.tif	Well_5_nuclei_labels.tiff	Well_5_C1.tif	Well_5_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1210	1632	512	223	478	175	496.700826446281	197.10413223140495	1.216108835529445	1243	0.7897039142167931	39.25073055536097	1	0.741421568627451	0.8222948232792341	50.7126854400309	50.24937810560445	16.1245154965971	6.138618933990164	5.656854249492381	31.752165280497014	31.111632302886647	21.5204798639749	135.9827560572969	0.9734513274336283
