ImageNumber	ObjectNumber	FileName_CellLabels	FileName_DNA	FileName_NucleiLabels	FileName_PLA	FileName_PLALabels	PathName_CellLabels	PathName_DNA	PathName_NucleiLabels	PathName_PLA	PathName_PLALabels	AreaShape_Area	AreaShape_BoundingBoxArea	AreaShape_BoundingBoxMaximum_X	AreaShape_BoundingBoxMaximum_Y	AreaShape_BoundingBoxMinimum_X	AreaShape_BoundingBoxMinimum_Y	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Compactness	AreaShape_ConvexArea	AreaShape_Eccentricity	AreaShape_EquivalentDiameter	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MeanRadius	AreaShape_MedianRadius	AreaShape_MinFeretDiameter	AreaShape_MinorAxisLength	AreaShape_Orientation	AreaShape_Perimeter	AreaShape_Solidity
7	1	Well_7_cells_labels.tiff	Well_7_C0.tif	Well_7_nuclei_labels.tiff	Well_7_C1.tif	Well_7_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	3554	5104	420	214	332	156	376.0056274620146	183.27743387732133	1.416524821367973	3718	0.8103671961988819	67.26881403732914	1	0.6963166144200627	0.705953037260777	88.24862515483059	90.24965373894794	25.059928172283335	9.903511560488024	9.0	51.66008813273893	51.70684236931184	-73.73778213035187	251.52186130069785	0.9558902635825712
7	2	Well_7_cells_labels.tiff	Well_7_C0.tif	Well_7_nuclei_labels.tiff	Well_7_C1.tif	Well_7_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	3303	4992	311	212	215	160	259.5219497426582	185.8819255222525	1.759051114554509	3687	0.8765101684194493	64.8499052910661	1	0.6616586538461539	0.5684883126623961	95.61392597480204	95.1892851112981	22.825424421026653	8.493884735755513	7.810249675906654	48.40038530112438	46.02695149585265	84.94648892004305	270.2081528017131	0.8958502847843776
7	3	Well_7_cells_labels.tiff	Well_7_C0.tif	Well_7_nuclei_labels.tiff	Well_7_C1.tif	Well_7_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	2727	3944	154	237	96	169	124.0997433076641	201.2823615694903	1.451634201453516	2930	0.45331856583950725	58.92473367349901	1	0.6914300202839757	0.6888787815819603	62.66047396477851	67.1863081289633	26.68332812825267	9.414871212801854	8.06225774829855	56.268265008429246	55.85232402656359	6.372549630188186	223.03657992645927	0.9307167235494881
7	4	Well_7_cells_labels.tiff	Well_7_C0.tif	Well_7_nuclei_labels.tiff	Well_7_C1.tif	Well_7_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	2150	3111	200	236	149	175	174.2186046511628	204.23023255813953	1.40136529760289	2289	0.7081601887357585	52.320789569544914	1	0.6910961105753777	0.7135898125282203	62.50362827278544	61.84658438426491	21.213203435596427	8.063872802121343	7.0710678118654755	43.5982270901628	44.13079937275431	16.066614056563015	194.58073580374358	0.9392747924858017
7	5	Well_7_cells_labels.tiff	Well_7_C0.tif	Well_7_nuclei_labels.tiff	Well_7_C1.tif	Well_7_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	2543	3922	341	251	267	198	300.2685804168305	222.09123082972866	1.7251129696175362	2788	0.7946859581872818	56.90209277576282	1	0.6483936766955635	0.5796721824088445	74.65229617892446	73.7563556583431	22.825424421026653	7.904905764915254	7.0710678118654755	47.516344576115834	45.31549508656846	-69.5536348702692	234.79393923933995	0.9121233859397417
7	6	Well_7_cells_labels.tiff	Well_7_C0.tif	Well_7_nuclei_labels.tiff	Well_7_C1.tif	Well_7_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	5971	12555	271	298	136	205	201.85278847764192	247.84324233796684	2.6317320276149467	7776	0.9152611964508557	87.1923925673201	1	0.4755874153723616	0.37997789649817326	151.65544905761507	139.6710420953463	22.561028345356956	8.90682106664273	8.48528137423857	71.61737624051482	61.09605775986273	-64.7847180698183	444.3746750430836	0.7678755144032922
7	7	Well_7_cells_labels.tiff	Well_7_C0.tif	Well_7_nuclei_labels.tiff	Well_7_C1.tif	Well_7_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	2285	3192	140	271	64	229	101.03194748358862	248.77899343544857	2.1081586678689264	2511	0.8366466378989154	53.93841265480332	1	0.7158521303258145	0.4743475978546101	74.0799824816534	75.1065909225016	18.384776310850235	7.077058081077698	6.4031242374328485	41.0	40.57679246951694	85.79610429493026	246.03657992645927	0.9099960175228993
7	8	Well_7_cells_labels.tiff	Well_7_C0.tif	Well_7_nuclei_labels.tiff	Well_7_C1.tif	Well_7_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	3338	4690	369	316	302	246	335.9616536848412	280.23397243858597	1.260750715524325	3480	0.6592197490795114	65.19258853831448	1	0.711727078891258	0.7931782133346772	75.49423812868191	74.51845409024533	26.627053911388696	10.140582076030794	9.055385138137417	56.83209028785134	56.767918460485326	43.77407250321001	229.9655121145938	0.9591954022988506
7	9	Well_7_cells_labels.tiff	Well_7_C0.tif	Well_7_nuclei_labels.tiff	Well_7_C1.tif	Well_7_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1924	2914	240	317	178	270	207.13097713097713	295.08471933471935	1.5571304554855179	2095	0.7366984848669295	49.49457428921329	1	0.6602608098833219	0.6422069496342855	60.88060550991602	61.29437168288782	18.788294228055936	7.349144463228798	6.4031242374328485	40.15084905827965	41.16876651611676	77.15599542519944	194.0304832720494	0.9183770883054893
7	10	Well_7_cells_labels.tiff	Well_7_C0.tif	Well_7_nuclei_labels.tiff	Well_7_C1.tif	Well_7_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	2268	3266	310	325	239	279	274.4171075837742	301.9766313932981	1.7762031025309397	2487	0.847780672352121	53.73739189297662	1	0.6944274341702388	0.5629986787969711	74.72471555135456	72.80109889280519	18.35755975068582	7.28008831840159	6.708203932499369	39.852844068245226	39.630028096956764	74.62586927327865	224.99494936611666	0.9119420989143546
