ImageNumber	ObjectNumber	FileName_CellLabels	FileName_DNA	FileName_NucleiLabels	FileName_PLA	FileName_PLALabels	PathName_CellLabels	PathName_DNA	PathName_NucleiLabels	PathName_PLA	PathName_PLALabels	AreaShape_Area	AreaShape_BoundingBoxArea	AreaShape_BoundingBoxMaximum_X	AreaShape_BoundingBoxMaximum_Y	AreaShape_BoundingBoxMinimum_X	AreaShape_BoundingBoxMinimum_Y	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Compactness	AreaShape_ConvexArea	AreaShape_Eccentricity	AreaShape_EquivalentDiameter	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MeanRadius	AreaShape_MedianRadius	AreaShape_MinFeretDiameter	AreaShape_MinorAxisLength	AreaShape_Orientation	AreaShape_Perimeter	AreaShape_Solidity
6	1	Well_6_cells_labels.tiff	Well_6_C0.tif	Well_6_nuclei_labels.tiff	Well_6_C1.tif	Well_6_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	766	1188	380	27	336	0	352.8342036553525	10.464751958224543	1.5118103751477463	804	0.8218714160941514	31.229817342839755	1	0.6447811447811448	0.6614586170585527	43.40120996700965	47.16990566028302	12.206555615733702	4.574774192805656	4.0	26.0	24.724499332228064	-66.37284320439149	120.63351365237939	0.9527363184079602
6	2	Well_6_cells_labels.tiff	Well_6_C0.tif	Well_6_nuclei_labels.tiff	Well_6_C1.tif	Well_6_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1784	2491	414	47	361	0	388.2158071748879	23.748318385650226	1.2000853403289726	1862	0.6477950183972091	47.659829498305285	1	0.7161782416700121	0.8332740734303742	55.040932285909456	55.072679252057455	19.209372712298546	7.56760714706794	6.854101966249685	41.71930009000631	41.93099048637069	-55.78966185789029	164.02438661763952	0.958109559613319
6	3	Well_6_cells_labels.tiff	Well_6_C0.tif	Well_6_nuclei_labels.tiff	Well_6_C1.tif	Well_6_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1382	1936	101	77	57	33	78.67221418234443	53.94645441389291	1.1631142762137343	1419	0.706123698846097	41.9477895820983	1	0.7138429752066116	0.8597607478908115	50.08969988155974	50.32891812864648	17.4928556845359	6.77468423855836	6.082762530298219	34.9857113690718	35.46794038722782	-42.35309303042814	142.12489168102786	0.9739252995066948
6	4	Well_6_cells_labels.tiff	Well_6_C0.tif	Well_6_nuclei_labels.tiff	Well_6_C1.tif	Well_6_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	2281	3534	57	113	0	51	28.68610258658483	82.94388426128891	1.7867639798512656	2750	0.5836320406806813	53.89118111102137	1	0.6454442558007923	0.559671009308819	64.34536844399062	69.52697318307479	17.4928556845359	6.67667825460031	6.0	52.4390243902439	52.24961358876192	30.556428676941778	226.3086578651014	0.8294545454545454
6	5	Well_6_cells_labels.tiff	Well_6_C0.tif	Well_6_nuclei_labels.tiff	Well_6_C1.tif	Well_6_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1878	2552	44	158	0	100	18.178381256656017	130.78274760383385	1.2468690040638548	1946	0.6401625916860593	48.899323768459574	1	0.7358934169278997	0.8020088692081946	57.10539915384242	58.463663928973865	20.0	7.507675119816354	7.0	43.0	43.87062057435994	15.546257775952279	171.53910524340094	0.9650565262076053
6	6	Well_6_cells_labels.tiff	Well_6_C0.tif	Well_6_nuclei_labels.tiff	Well_6_C1.tif	Well_6_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	2014	2700	287	209	227	164	255.0049652432969	185.3421052631579	1.2392116797305366	2085	0.7459682655148608	50.63896171029396	1	0.7459259259259259	0.8069646343370871	62.25941099846564	61.68468205316454	20.024984394500787	7.886930333043064	7.0710678118654755	41.759113130091315	41.46361538845163	-70.99103968722152	177.095454429505	0.965947242206235
6	7	Well_6_cells_labels.tiff	Well_6_C0.tif	Well_6_nuclei_labels.tiff	Well_6_C1.tif	Well_6_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1539	1998	246	260	209	206	227.0448343079922	234.49902534113062	1.2020129215858233	1587	0.748612155980958	44.266416834293416	1	0.7702702702702703	0.8319378120167741	54.9032844746539	53.9351462406472	18.0	6.910731284762693	6.324555320336759	36.0	36.40132643279463	-0.023777407729249418	152.4680374315355	0.9697542533081286
6	8	Well_6_cells_labels.tiff	Well_6_C0.tif	Well_6_nuclei_labels.tiff	Well_6_C1.tif	Well_6_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1559	2150	361	283	318	233	338.79987171263633	258.10070558050035	1.1273041365556546	1597	0.670934614382608	44.55311942212485	1	0.7251162790697674	0.8870720576395492	51.8536707298225	51.31276644267	19.1049731745428	7.326708043509123	6.4031242374328485	37.31203874480886	38.450353251685875	-30.895867701299895	148.61017305526642	0.976205385097057
6	9	Well_6_cells_labels.tiff	Well_6_C0.tif	Well_6_nuclei_labels.tiff	Well_6_C1.tif	Well_6_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1365	1794	254	304	215	258	233.92161172161173	279.796336996337	1.1639118107753852	1416	0.5406560885207907	41.68899109553381	1	0.7608695652173914	0.8591716234358091	45.582194286061814	46.57252408878007	18.867962264113206	6.9071183370598055	6.082762530298219	38.0	38.3457346194005	-15.976835483952678	141.29646455628165	0.9639830508474576
6	10	Well_6_cells_labels.tiff	Well_6_C0.tif	Well_6_nuclei_labels.tiff	Well_6_C1.tif	Well_6_PLA_labels.tiff	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	/Users/tischer/Documents/cellprofiler-practical-NeuBIAS-Lisbon-2017/batch_qc_practical	1517	1974	270	349	223	307	245.497692814766	326.9564930784443	1.1562999067780617	1562	0.6858007095839901	43.948883823861124	1	0.7684903748733536	0.8648275366435174	51.657729280291576	51.73973328110612	18.35755975068582	7.119323141348064	6.324555320336759	37.11872842649651	37.59594694587021	-58.940840487485346	148.46803743153544	0.971190781049936
